[?1034husig.fChiSqRatio, usig.fChiSquare, usig.fChiSquareInd, usig.fChiSquareIndRestr, usig.fChiSquareIndRestr, usig.fRisetime, usig.fUnshapedInteg, trueChEnergy
-0.844406123401 2.42143566512 12.9500315496 20.6917295066 20.6917295066 56832.183908 77.5788857647 209.386310082
-3.28665508051 0.632466234853 -1.0 -1.0 -1.0 5617.91572398 54.2872910802 945.724562638
-3.28665508051 0.632466234853 -1.0 -1.0 -1.0 5617.91572398 54.2872910802 945.724562638
-2.7856478077 1.39744321139 -1.0 -1.0 -1.0 6853.72662266 58.0846308842 637.409553839
-2.84605743192 1.18234290917 -1.0 -1.0 -1.0 16452.2058824 63.9957136844 238.631999993
-3.23420371299 0.586607026229 -1.0 -1.0 -1.0 10050.0 45.7410449549 0.0
-1.77647713003 1.20059483347 43.9060591317 82.9222450736 82.9222450736 13472.5490196 60.9554474293 499.769781608
-3.12480062283 1.06564243006 -1.0 -1.0 -1.0 7143.59605911 61.3346955169 63.6984078481
-3.47308983932 0.854829007012 -1.0 -1.0 -1.0 6490.34653465 45.554812242 311.509971441
-2.89992373878 1.77380140704 -1.0 -1.0 -1.0 5728.67647059 47.2241148067 0.0
-1.0834230858 0.688803689709 6.50602369184 10.7315666246 10.7315666246 14244.1176471 57.7920768488 320.999441189
-1.1821777994 0.787563740164 6.2120222473 11.5234565143 11.5234565143 7454.41176471 53.9801196392 0.0
-1.75686218513 0.753290564301 20.4813112105 44.0821440884 44.0821440884 11516.3398693 63.0538845918 262.118558805
-2.86953977698 1.39705272571 -1.0 -1.0 -1.0 12300.0 61.887375772 205.004097351
-2.8622398418 1.43303400451 -1.0 -1.0 -1.0 6150.58823529 50.3859241035 0.0
-2.83343003751 1.07277768169 461.595053078 867.26216108 867.26216108 6370.56665488 54.345740038 1070.81062171
-2.78227952033 2.26056192482 1085.23478795 2070.36428423 2070.36428423 8071.16873065 56.97763014 1543.72337828
-2.78227952033 2.26056192482 1085.23478795 2070.36428423 2070.36428423 8071.16873065 59.9296150975 1543.72337828
-3.0835960719 0.728221704964 -1.0 -1.0 -1.0 13385.1102941 58.5960371972 18.3506501048
-1.89671514023 1.69555097195 108.870193407 217.817421045 217.817421045 8862.06896552 62.1417165101 564.840349892
-1.32524306417 0.934987445988 16.1977812805 25.7125004973 25.7125004973 17202.7914614 57.1210786589 241.883210184
-2.20283885503 0.556203739907 43.4573327517 83.7583364828 83.7583364828 11656.5359477 57.7447289529 496.620268156
-2.20283885503 0.556203739907 43.4573327517 83.7583364828 83.7583364828 11656.5359477 62.9912519326 496.620268156
-1.65981457495 1.07741698565 33.1265485042 62.8256161388 62.8256161388 11581.372549 59.0698761663 371.436525021
-2.93036572934 1.01589366755 -1.0 -1.0 -1.0 6341.16115196 51.9739678599 1497.66357665
-2.93036572934 1.01589366755 -1.0 -1.0 -1.0 6341.16115196 54.8214861223 1497.66357665
-3.04826441704 1.10514856582 -1.0 -1.0 -1.0 13989.6039604 49.5267992452 0.0
-2.96173043596 0.919868495471 -1.0 -1.0 -1.0 6480.14705882 58.9884513888 185.916026586
-3.08109189073 1.32847716134 -1.0 -1.0 -1.0 6837.5 63.6217153774 331.407207739
-3.0010657379 1.05218632978 -1.0 -1.0 -1.0 3533.08823529 24.1082874164 65.2072456854
-3.27074864633 0.827803893565 -1.0 -1.0 -1.0 5482.23039216 57.9640097768 29.4521
-2.01925139975 0.734523321479 44.4633026086 89.8001519156 89.8001519156 7923.7254902 60.2023461701 559.357805318
-1.79799850019 0.816869002634 22.6697153705 45.5526701743 45.5526701743 5835.82512315 49.4132717711 74.2293213227
-1.61904062657 1.04403592583 21.8331363645 36.3886423071 36.3886423071 6062.08333333 52.4274373719 522.298670988
-2.69908174356 1.77545104955 -1.0 -1.0 -1.0 5676.8872549 54.7415608054 436.165611593
-3.18036480521 0.779316582649 -1.0 -1.0 -1.0 5378.43012186 55.0884017844 1238.7473384
-3.18036480521 0.779316582649 -1.0 -1.0 -1.0 5378.43012186 56.4018076116 1238.7473384
0.0250751329046 1.44540776336 1.50238515295 2.61530446765 2.61530446765 24180.8823529 49.992803564 33.5665
-2.69818602949 1.84876780947 649.445850004 1226.94837601 1226.94837601 6152.95765365 57.6087894718 1585.25309
-2.18945225326 1.265886214 92.1971862286 170.249900021 170.249900021 6363.51102941 56.4474842105 692.773999994
-1.15972526026 1.03644828632 7.7315302265 15.1002808722 15.1002808722 5472.05882353 37.5165327746 29.7813
-3.2898828037 1.01235050815 -1.0 -1.0 -1.0 5319.92647059 40.8144432596 0.0
-1.76294189287 0.963548683093 31.272614803 57.4746498676 57.4746498676 6543.64145658 57.1855359131 510.99891
-3.3058962379 0.723475723196 -1.0 -1.0 -1.0 6453.17337461 55.7651102075 1591.59518001
-3.3058962379 0.723475723196 -1.0 -1.0 -1.0 6453.17337461 58.3812654366 1591.59518001
-2.86952165518 1.11795383619 -1.0 -1.0 -1.0 15613.9705882 56.3162869149 425.074617892
-2.86952165518 1.11795383619 -1.0 -1.0 -1.0 15613.9705882 73.7255286514 425.074617892
-2.13617705164 1.57017856749 173.980953201 308.936671481 308.936671481 21233.496732 44.783395077 955.906433352
-2.13617705164 1.57017856749 173.980953201 308.936671481 308.936671481 21233.496732 66.8608437157 955.906433352
-2.87464067535 0.871494150458 293.316996015 522.070925095 522.070925095 8042.41830065 56.0331432394 1097.11498358
-2.87464067535 0.871494150458 293.316996015 522.070925095 522.070925095 8042.41830065 61.3494042452 1097.11498358
-1.42677062393 0.775292178396 8.44773556961 11.5510923889 11.5510923889 7554.43218954 56.3502902743 232.301451394
-1.81052180456 0.6463195548 25.0669213477 48.2686982976 48.2686982976 5609.12581699 49.4917947906 328.374001685
-3.03130010314 1.12950245215 -1.0 -1.0 -1.0 5657.35294118 49.4496095923 0.0
-1.59650360142 2.12179023781 46.9068242141 80.0841798698 80.0841798698 6050.0 45.4122925322 367.228903988
-1.01073742844 2.10316069866 13.6967212747 23.1682070049 23.1682070049 4028.00844476 30.4596897653 212.178287357
-3.21354821048 1.04363661139 -1.0 -1.0 -1.0 6440.52287582 56.2425087064 644.891584383
-3.21614699969 0.578250054288 -1.0 -1.0 -1.0 11014.7058824 60.1917778052 136.98407902
-3.15390567885 0.856936758422 -1.0 -1.0 -1.0 6199.91421569 61.2915702569 458.002849937
-3.15390567885 0.856936758422 -1.0 -1.0 -1.0 6199.91421569 84.7982502826 458.002849937
-1.83555837216 1.76418501803 85.5149382176 157.007745649 157.007745649 8995.47235974 58.8893167454 501.174282486
-2.99336602835 1.28486932982 700.381087688 1137.89126403 1137.89126403 6170.73592257 56.4726720493 2103.46881753
-2.99336602835 1.28486932982 700.381087688 1137.89126403 1137.89126403 6170.73592257 60.5464694442 2103.46881753
-2.86703662975 0.958854357802 -1.0 -1.0 -1.0 5984.20168067 51.2821060043 468.272004727
-3.0681303342 0.929841243262 -1.0 -1.0 -1.0 6890.44117647 43.1697310593 221.188487637
-3.02678476678 0.77192326307 -1.0 -1.0 -1.0 7007.64705882 51.1937241337 410.391970211
-1.02913921641 1.56383282665 20.1168501367 29.8702313181 29.8702313181 8838.84803922 42.4288905557 0.0
-2.79219153276 0.497890356814 337.637733244 503.683563679 503.683563679 9947.84007353 48.3350082211 2022.30238549
-2.79219153276 0.497890356814 337.637733244 503.683563679 503.683563679 9947.84007353 58.2076827346 2022.30238549
-2.9472575347 1.49337253513 -1.0 -1.0 -1.0 6408.57843137 56.9958097209 210.907866365
-2.89523688398 2.19573272693 -1.0 -1.0 -1.0 7707.35294118 26.3953701998 0.0
-2.92723139212 1.47989628462 -1.0 -1.0 -1.0 5676.12044818 41.87550222 216.358464742
-2.98770170741 1.05487125228 -1.0 -1.0 -1.0 5539.58333333 21.3801840411 76.5215843588
-2.92473323435 1.36626626874 -1.0 -1.0 -1.0 5913.97230221 53.7470371111 2116.62640239
-2.92473323435 1.36626626874 -1.0 -1.0 -1.0 5913.97230221 55.230793109 2116.62640239
-2.77516860513 1.56944133902 -1.0 -1.0 -1.0 5599.94652406 55.6130267407 2069.87732782
-2.92072770852 1.09331567929 -1.0 -1.0 -1.0 4930.20833333 52.7216562019 178.81091033
-3.05066015461 1.0066402081 -1.0 -1.0 -1.0 7024.30555556 54.9865137743 360.744407393
-2.7916665464 1.68914727194 -1.0 -1.0 -1.0 4816.14379085 52.0268223689 517.509886149
-3.28869406804 1.13808130636 -1.0 -1.0 -1.0 6041.66666667 38.3293800284 110.148137419
-3.04702480691 1.39433866777 -1.0 -1.0 -1.0 5420.4179793 53.7583448149 722.226099994
-1.54180591324 1.31715428428 14.5799091416 31.5335332403 31.5335332403 7797.70114943 58.7429113039 197.504709024
-1.0551940374 0.798349894769 4.23198206178 8.55214307061 8.55214307061 7495.09803922 64.6664709214 147.810593261
-1.25118565812 1.25126885308 18.3938302314 36.5722234383 36.5722234383 27442.4194678 69.2212454173 610.443213348
-1.47878314719 1.1404282571 33.7495391113 51.4353634133 51.4353634133 12828.4558824 55.0348051216 0.0
-2.84330355062 1.08744650974 -1.0 -1.0 -1.0 6353.38235294 59.4172930341 665.1294794
-2.79233832447 1.34744137871 -1.0 -1.0 -1.0 6933.21078431 53.1665222467 169.949292555
-0.7438417502 2.08439713173 13.9761479079 27.1827316286 27.1827316286 10805.1470588 85.2292721449 337.160272266
-2.7002940801 1.12606733542 249.409493762 355.296023473 355.296023473 6655.6372549 65.0724631545 1445.74209704
-2.7002940801 1.12606733542 249.409493762 355.296023473 355.296023473 6655.6372549 97.427401361 1445.74209704
-2.7002940801 1.12606733542 249.409493762 355.296023473 355.296023473 6655.6372549 105.904021468 1445.74209704
-1.27638198609 1.48013703112 7.92003368007 9.75867274946 9.75867274946 8469.11764706 56.9071985817 0.0
-2.85180827067 1.1252926764 -1.0 -1.0 -1.0 6791.25816993 55.0080757284 195.494158292
-3.30733150108 0.722213963389 -1.0 -1.0 -1.0 10266.3398693 51.9425086297 169.797641588
-2.10934025979 1.22708306233 86.9513682079 178.696368489 178.696368489 8745.07352941 56.5879864882 120.148081946
-3.11237654578 0.951251998525 683.732666874 1341.66837524 1341.66837524 5966.69962102 54.5927235361 2128.41659819
-2.75590774689 0.986633992475 -1.0 -1.0 -1.0 7328.5130719 56.7560414401 826.357648738
-2.92627134866 1.21334423701 -1.0 -1.0 -1.0 5501.00081699 60.0802011512 246.06709712
-2.9922501598 1.13734919777 -1.0 -1.0 -1.0 10308.8235294 48.3556405007 212.457063652
-2.11791093108 0.847320510161 95.7899964047 189.018496763 189.018496763 13109.7058824 59.1531927913 871.393051614
-2.11791093108 0.847320510161 95.7899964047 189.018496763 189.018496763 13109.7058824 66.5670675305 871.393051614
-1.54592638869 0.820097657741 26.8064544807 28.7778356971 28.7778356971 10485.9272876 67.6755813414 316.672267996
-1.54592638869 0.820097657741 26.8064544807 28.7778356971 28.7778356971 10485.9272876 83.950475507 316.672267996
-2.01961612541 0.962257074952 74.5961380003 131.736596942 131.736596942 6075.49019608 54.6536302078 164.545342004
-2.38821257937 1.454082681 349.430630947 653.976843836 653.976843836 6444.04671236 58.6053190739 1260.9823384
-2.22059844555 1.47268039286 56.7500121956 112.221321812 112.221321812 5232.96568627 60.5002987538 524.404542518
-2.68207489611 1.00451772659 174.781126605 337.121161555 337.121161555 5750.20424837 51.832740885 658.974286764
-2.68207489611 1.00451772659 174.781126605 337.121161555 337.121161555 5750.20424837 53.3690368604 658.974286764
-2.93776779726 1.85781728364 1125.10386528 2272.77783398 2272.77783398 5404.33168317 55.4068767577 1426.56914073
-2.93776779726 1.85781728364 1125.10386528 2272.77783398 2272.77783398 5404.33168317 55.4068767577 1426.56914073
-2.62586835399 1.38563625772 -1.0 -1.0 -1.0 18206.25 29.6272554072 0.0
-3.04046460955 0.998030202755 -1.0 -1.0 -1.0 5332.74509804 52.5366161312 224.187903658
-2.22449481389 1.02283824748 95.9382529677 191.817299775 191.817299775 7018.89705882 53.2770516645 562.460561309
-2.12860271547 1.93982315987 64.6121066968 127.973274091 127.973274091 5721.16830065 49.6880241439 413.186092089
-2.96608587159 1.03488201987 -1.0 -1.0 -1.0 5265.28361345 41.8042220226 210.641908205
-3.13165146988 0.754027820129 -1.0 -1.0 -1.0 5219.04411765 49.7950483762 300.242268805
-3.05502557462 1.03291770658 -1.0 -1.0 -1.0 13938.9705882 60.4824540274 238.631999993
-3.19276724934 0.58960895282 -1.0 -1.0 -1.0 4502.41013072 55.7134161664 233.129609177
-3.10520377536 1.12244361717 -1.0 -1.0 -1.0 6600.18382353 50.565299205 241.778763607
-3.41710374146 1.37369075448 -1.0 -1.0 -1.0 5043.09640523 59.1587806013 252.548259663
-2.47389508667 2.02716439333 -1.0 -1.0 -1.0 7233.45588235 37.3107347934 346.541347842
-2.47389508667 2.02716439333 -1.0 -1.0 -1.0 7233.45588235 42.5692123041 346.541347842
-3.08627342806 1.08611170797 -1.0 -1.0 -1.0 5759.25245098 52.1231096198 236.501672155
-1.59729269753 1.41309285142 46.4669597396 100.138235892 100.138235892 23684.0686275 75.1708343392 448.543371996
-1.59729269753 1.41309285142 46.4669597396 100.138235892 100.138235892 23684.0686275 91.5735164694 448.543371996
-2.75970541923 1.79643417004 -1.0 -1.0 -1.0 47252.2058824 101.262024984 72.9359106837
-3.11454007402 0.704116024733 -1.0 -1.0 -1.0 7341.45220588 58.2451532889 375.858907042
-2.77304430535 1.78537183308 -1.0 -1.0 -1.0 6037.57352941 52.5933377006 387.198274352
-1.95615131139 0.914188867045 80.2692580137 140.965355578 140.965355578 8391.50326797 60.2762062882 617.142292303
-2.95499657369 1.10004782975 -1.0 -1.0 -1.0 13004.4117647 73.4161767282 0.0
-1.96804159146 1.23106185385 74.6519179878 146.583933374 146.583933374 9749.70588235 55.3769658012 0.0
-2.61721922296 1.71995028874 378.410816207 720.517106995 720.517106995 5581.22800402 53.1057216257 1620.22140668
-2.61721922296 1.71995028874 378.410816207 720.517106995 720.517106995 5581.22800402 54.4852834905 1620.22140668
-2.89128309352 1.73012326726 -1.0 -1.0 -1.0 5735.54924242 53.998845216 2048.87651829
-2.89128309352 1.73012326726 -1.0 -1.0 -1.0 5735.54924242 56.779553436 2048.87651829
-2.06169573844 1.6939324631 100.513499224 198.562842405 198.562842405 7898.14814815 59.3641392163 749.348035955
-2.20454855648 1.59862578851 161.578589873 328.966344736 328.966344736 8698.24660633 61.4932682513 567.203304671
-2.91463933848 1.07903335625 -1.0 -1.0 -1.0 11460.2941176 57.8342609998 240.285176559
-3.13515756825 0.920153099478 -1.0 -1.0 -1.0 5525.19607843 56.5117923404 404.986261899
-3.00320922198 1.32093263074 -1.0 -1.0 -1.0 5576.09710551 48.0906444569 385.650980081
-2.96878921838 0.953531872437 -1.0 -1.0 -1.0 6345.06211968 59.9609376244 2191.23653001
-2.96878921838 0.953531872437 -1.0 -1.0 -1.0 6345.06211968 63.1687797661 2191.23653001
-2.96878921838 0.953531872437 -1.0 -1.0 -1.0 6345.06211968 79.4589556983 2191.23653001
-2.74448287206 2.65344250058 -1.0 -1.0 -1.0 5118.22660099 52.3941670999 476.200615109
-2.58168976247 1.49934565959 -1.0 -1.0 -1.0 5926.52557818 54.6242253009 1774.1644804
-2.95537791912 1.18406574649 -1.0 -1.0 -1.0 8965.01650165 57.1102891392 363.1794045
-1.61973445656 1.09192577939 13.6295339644 28.7943442201 28.7943442201 5766.13562092 54.0038547829 181.791963469
-2.32116794238 0.976503523233 127.906663731 252.904884961 252.904884961 6705.18207283 56.9952756517 603.578036523
-3.05999579981 0.759920871731 -1.0 -1.0 -1.0 5797.1769958 54.1026056141 2185.85120397
-3.05999579981 0.759920871731 -1.0 -1.0 -1.0 5797.1769958 55.4798880887 2185.85120397
-1.6087384868 1.41891534558 32.0703591765 61.2616267276 61.2616267276 8507.51633987 54.5795059413 843.617875139
-3.41091301641 0.849121535908 1223.335631 1613.1697296 1613.1697296 6076.7179557 54.0506360908 1770.91312485
-3.41091301641 0.849121535908 1223.335631 1613.1697296 1613.1697296 6076.7179557 55.4146078706 1770.91312485
-2.45393642368 1.61241194072 -1.0 -1.0 -1.0 11539.0114379 71.8080687812 193.160199132
-3.15913869563 0.85351933309 -1.0 -1.0 -1.0 4818.01470588 46.7883764941 314.619763688
-3.29838836613 0.671124700922 -1.0 -1.0 -1.0 5509.97474747 58.9778473475 258.459121158
-2.0663719418 0.702306954232 66.9459808785 138.801214301 138.801214301 14985.9593838 57.6951804257 874.710792071
-2.73044332445 0.717232269048 163.49896381 290.61873288 290.61873288 8994.3977591 51.7827076087 526.746667929
-2.73044332445 0.717232269048 163.49896381 290.61873288 290.61873288 8994.3977591 59.5596058308 526.746667929
-0.632789897332 1.07300479988 4.14113092748 5.5895500519 5.5895500519 10289.5833333 39.9845501718 17.801936032
-2.24320088267 0.707943879241 47.1616385178 78.6287714294 78.6287714294 5701.06732348 54.3768597393 440.853931762
-1.66163627802 1.1253261593 20.5305629855 35.109588953 35.109588953 5680.88235294 50.5106512899 336.06131945
-2.8632246684 1.56516059499 -1.0 -1.0 -1.0 5590.27777778 49.9796015078 314.048239846
-2.98384313975 0.936962559763 -1.0 -1.0 -1.0 9527.94117647 64.2075825118 49.7791140185
-3.23897517209 1.15640834445 -1.0 -1.0 -1.0 5814.95098039 49.2128827596 181.231380316
-2.95329953229 1.02642283286 -1.0 -1.0 -1.0 4876.53186275 60.9221575394 192.538029332
-1.68445595645 1.69170785269 96.7007080732 161.340907818 161.340907818 4939.79147214 48.8190542873 567.531689293
-3.16655588945 0.451869791467 544.983986044 1039.03721717 1039.03721717 6505.25539926 54.6874040259 2046.97870072
-3.16655588945 0.451869791467 544.983986044 1039.03721717 1039.03721717 6505.25539926 57.3842537468 2046.97870072
-0.6542117018 1.50924917434 8.88351947563 9.4472520054 9.4472520054 4083.66013072 53.055249992 534.503456714
-3.07863541572 1.48366929268 353.356754435 650.352144251 650.352144251 6962.97998366 57.7127680545 687.312137543
-3.07863541572 1.48366929268 353.356754435 650.352144251 650.352144251 6962.97998366 61.560583617 687.312137543
-2.18430232062 0.814697036895 63.1378415261 126.933752203 126.933752203 11913.8888889 57.4423510005 596.667505725
-3.23310667061 0.812564020993 -1.0 -1.0 -1.0 7335.66176471 65.3862899794 191.167543875
-2.01897103829 1.07608042537 48.9937444233 90.0814502801 90.0814502801 5671.96545285 57.5139193143 237.559997054
-3.17189227309 0.975911722819 -1.0 -1.0 -1.0 5781.58378294 55.0974471357 2179.71203911
-3.17189227309 0.975911722819 -1.0 -1.0 -1.0 5781.58378294 57.6134058406 2179.71203911
-3.17387500517 0.755934076178 -1.0 -1.0 -1.0 6886.47058824 78.6315319854 579.40051595
-3.17387500517 0.755934076178 -1.0 -1.0 -1.0 6886.47058824 106.01779912 579.40051595
-3.08331912802 1.16771063858 -1.0 -1.0 -1.0 5798.14133987 50.735024318 451.255774195
-2.76116283174 2.07571999865 -1.0 -1.0 -1.0 11337.9537954 54.9444883144 348.784688127
-3.05501470751 0.948082471775 -1.0 -1.0 -1.0 7019.30147059 62.2879643926 270.563947122
-1.87495781406 0.944212101738 43.6349122586 86.5656749811 86.5656749811 7391.91176471 58.8797585025 424.373137506
-2.79081757191 1.37606304771 -1.0 -1.0 -1.0 18086.453202 76.1436069545 0.0
-1.73894620631 1.20447707563 44.0283673314 88.2673075943 88.2673075943 6321.83908046 70.7442421296 381.688075418
-1.26073501366 1.14012040342 10.1223881189 16.3106753594 16.3106753594 17589.7058824 63.2709810155 201.502924579
-1.26073501366 1.14012040342 10.1223881189 16.3106753594 16.3106753594 17589.7058824 73.6919448206 201.502924579
-2.90608346825 1.48220326144 564.359311197 1106.60738953 1106.60738953 5679.3005031 55.9417494755 619.449898885
-1.78476185277 1.79802077586 76.8573434393 141.631443084 141.631443084 10767.7691766 50.3151441903 1099.95042328
-2.11916674384 1.28039101191 98.7334344915 178.328371358 178.328371358 5347.40323716 51.7161957077 535.210035392
-1.65960021973 0.781952487699 31.0211913231 52.4873540597 52.4873540597 8853.59477124 57.5777544074 284.479252436
-3.15137494596 0.845918361693 -1.0 -1.0 -1.0 4795.83333333 57.3299179887 216.022879884
-2.2895066766 2.28967066807 855.854291061 1035.52074273 1035.52074273 6238.30599548 57.3398978052 2276.72422813
-1.6717061882 0.929822366439 28.0824292226 47.8459721221 47.8459721221 11152.6348039 64.2619263439 327.24977185
-1.6717061882 0.929822366439 28.0824292226 47.8459721221 47.8459721221 11152.6348039 79.9792165033 327.24977185
-3.13110824099 0.761809567324 -1.0 -1.0 -1.0 6047.54901961 48.5527875058 132.450198197
-2.82595790053 1.23289347363 -1.0 -1.0 -1.0 5650.46296296 51.9378390126 721.923100012
-3.10339773381 1.26284394166 555.289807672 1048.86244291 1048.86244291 5889.13729948 52.2596277544 1450.28134362
-3.10339773381 1.26284394166 555.289807672 1048.86244291 1048.86244291 5889.13729948 53.6993211187 1450.28134362
-1.75726034025 1.41366792613 82.2835864948 120.645507171 120.645507171 26019.4852941 36.8155781702 501.78399396
-1.75726034025 1.41366792613 82.2835864948 120.645507171 120.645507171 26019.4852941 68.1172237307 501.78399396
-0.890840221507 1.28067590516 6.35463154678 10.047352997 10.047352997 5184.44170772 53.1361556625 29.7813
-1.66154996204 1.33982905722 40.1077813995 79.2122972432 79.2122972432 17433.6601307 71.5814091398 631.836122458
-1.66154996204 1.33982905722 40.1077813995 79.2122972432 79.2122972432 17433.6601307 77.9514156187 631.836122458
-1.66154996204 1.33982905722 40.1077813995 79.2122972432 79.2122972432 17433.6601307 88.513758377 631.836122458
-1.08283538037 1.28483216564 9.35335536596 18.0355720093 18.0355720093 3999.38118812 82.6572347026 0.0
-3.0712131038 0.701882264992 -1.0 -1.0 -1.0 5168.21018062 45.946574225 335.057226319
-2.61727854796 0.999518324733 147.805925182 280.0145785 280.0145785 6900.32679739 56.9424357761 585.856245761
-2.44996566644 0.821098583626 99.4539316696 197.593627225 197.593627225 5282.13507625 54.6565441099 761.497167109
-1.93356099367 0.584078717906 16.9445735394 33.3113299173 33.3113299173 11131.8627451 56.0525642514 446.592648017
-3.32909000471 0.460674601348 -1.0 -1.0 -1.0 4489.70588235 57.1388411999 59.680027509
-2.29569402935 1.06984838257 38.5134237738 79.5868977295 79.5868977295 7184.74264706 59.5279756155 464.850089112
-2.61512228476 2.09369885484 -1.0 -1.0 -1.0 4228.75816993 -14.7917331754 69.2506194287
-2.79672802404 1.32700347568 477.060298338 670.16123364 670.16123364 5926.20746828 54.6818916385 1612.5636551
-2.79672802404 1.32700347568 477.060298338 670.16123364 670.16123364 5926.20746828 57.4537061047 1612.5636551
-0.661451642126 1.57595710241 8.55703936686 11.2819215472 11.2819215472 6703.86029412 31.5273361586 0.0
-3.43076064268 0.704809706961 -1.0 -1.0 -1.0 6387.84461153 56.1328744849 2393.3515994
-3.43076064268 0.704809706961 -1.0 -1.0 -1.0 6387.84461153 58.9093353226 2393.3515994
-2.6837690558 2.63875578288 -1.0 -1.0 -1.0 5880.3630363 55.8374663287 221.034420581
-3.17870677362 0.772088657239 -1.0 -1.0 -1.0 6048.71323529 54.4538346823 2043.30275694
-3.17870677362 0.772088657239 -1.0 -1.0 -1.0 6048.71323529 55.7854918774 2043.30275694
-3.21255541695 1.62763115733 -1.0 -1.0 -1.0 7617.83251232 55.8630910029 571.160243051
-2.82657806963 1.53890949054 510.093590358 912.01275291 912.01275291 5822.19537815 52.2944157886 1015.4089418
-1.01867976044 0.735553594525 5.72442342006 8.04795445774 8.04795445774 10954.1666667 62.038359828 121.972041446
-1.71032234266 1.28468426477 26.6600830823 55.4120773598 55.4120773598 6124.08088235 64.6036945153 220.717792285
-3.57967487659 0.477116589784 -1.0 -1.0 -1.0 14073.5294118 63.7019839561 0.0
-2.63029933162 2.03656368849 -1.0 -1.0 -1.0 6410.44776119 82.5607536743 42.7738699018
-2.25314238314 0.814500256253 57.5550091901 117.669522309 117.669522309 5405.14705882 51.6634377054 471.72211821
-2.83772524153 1.12739129269 -1.0 -1.0 -1.0 3735.29411765 3.74040750758 0.0
-3.04945667266 0.842083732091 -1.0 -1.0 -1.0 5210.11846405 52.5864521038 660.764443652
-3.26319657778 0.923925290015 -1.0 -1.0 -1.0 6264.29738562 53.689898189 362.393464173
-2.92495314743 1.96443579472 -1.0 -1.0 -1.0 12097.7722772 57.337398147 450.104047718
-2.92495314743 1.96443579472 -1.0 -1.0 -1.0 12097.7722772 73.7375038798 450.104047718
-3.25032361668 0.682722977426 -1.0 -1.0 -1.0 5444.79166667 56.3703501352 238.631999993
-2.87899531901 1.00723143574 -1.0 -1.0 -1.0 6328.50985222 57.155251481 792.208086376
-3.24010883695 0.711553417967 -1.0 -1.0 -1.0 5373.32720588 56.1577014851 721.037919263
-3.15599691615 0.874173113404 -1.0 -1.0 -1.0 5441.83718372 56.117870196 558.524287096
-2.98494955633 1.65017633617 -1.0 -1.0 -1.0 5867.16171617 56.9939180133 266.008198079
-1.50728733199 0.908807603271 12.9709161553 25.6530481269 25.6530481269 12486.3916256 66.0236386183 238.291233093
-1.77448528807 1.10100155805 27.3055108113 52.1547366356 52.1547366356 7132.9248366 59.962982102 252.050103736
-1.74021212548 0.663109763079 29.199854424 59.0496409075 59.0496409075 6792.09558824 54.7014106149 462.638880504
-2.61837774165 1.17538652892 129.224400312 252.058404967 252.058404967 5466.25 52.4042857772 605.423180129
-3.05520702528 1.00170758282 -1.0 -1.0 -1.0 7608.27205882 46.8709066527 174.306022486
0.0342436812915 3.87490872941 7.96610226464 9.95000170866 9.95000170866 15430.5555556 32.3119869786 96.9514158463
-2.83995963623 0.72052470976 770.683838125 912.75405866 912.75405866 6156.44872369 55.1431221686 2261.14540374
-3.3445675127 1.04835695035 -1.0 -1.0 -1.0 6202.61437908 54.2711262865 323.042365875
0.0555475133087 2.17374061416 4.39779570668 3.55078377901 3.55078377901 5337.73399015 30.1708792628 0.0
-2.92351663266 0.971053223945 525.050699815 822.077245675 822.077245675 5546.94581281 56.719283119 1461.30537991
-2.92351663266 0.971053223945 525.050699815 822.077245675 822.077245675 5546.94581281 58.1121806239 1461.30537991
-1.98288776252 1.0109814518 27.8450588051 56.2634200344 56.2634200344 6666.25816993 56.1469063993 0.0
-2.30855657077 1.09091596114 87.0727498717 164.953895413 164.953895413 7423.89705882 59.1812164418 787.378474364
-1.50478336614 0.959510721013 32.3995654478 51.0772859766 51.0772859766 22653.1617647 59.8755815561 365.779145716
-2.21180836918 0.537708073963 40.9106585085 78.8519930535 78.8519930535 6229.4909688 55.8185838433 596.027078128
-1.16356852071 0.423054902936 2.91041500861 5.79236364777 5.79236364777 3608.39460784 68.6635936724 0.0
-2.86876021224 0.826478602697 -1.0 -1.0 -1.0 8114.19117647 57.0571413586 509.647999959
-3.15255022596 1.47201476156 -1.0 -1.0 -1.0 7549.46633826 55.6812324874 460.454729935
-1.96525889334 1.56716713269 81.074529417 169.617533457 169.617533457 16736.2132353 60.9014345496 573.717629559
-1.30987814439 0.817711575017 8.73851138441 17.8600793034 17.8600793034 12699.4485294 65.7230580943 240.284516179
-3.3765902646 0.82460429718 -1.0 -1.0 -1.0 6702.08333333 50.2359251229 183.672270859
-2.15282523578 0.642059952709 55.6462632295 98.9790527739 98.9790527739 18035.2941176 43.7361321503 327.051718474
-2.15282523578 0.642059952709 55.6462632295 98.9790527739 98.9790527739 18035.2941176 61.7653401556 327.051718474
-2.99068865359 1.50211646507 1194.04480846 1389.3845116 1389.3845116 7535.52955665 51.3558904572 1983.90775514
-2.99068865359 1.50211646507 1194.04480846 1389.3845116 1389.3845116 7535.52955665 56.9940543215 1983.90775514
-2.19330652265 1.14806791555 62.4756689203 103.238663282 103.238663282 13332.2916667 40.990646869 303.574526371
-2.19330652265 1.14806791555 62.4756689203 103.238663282 103.238663282 13332.2916667 57.7766847125 303.574526371
