[?1034husig.fChiSqRatio, usig.fChiSquare, usig.fChiSquareInd, usig.fChiSquareIndRestr, usig.fChiSquareIndRestr, usig.fRisetime, usig.fUnshapedInteg, trueChEnergy
-2.85124111703 0.755610669264 295.695004179 456.197914753 456.197914753 5970.49652933 54.0266172709 1379.00008974
-2.92997589804 1.24354072609 -1.0 -1.0 -1.0 7061.76470588 53.868789107 418.596172562
-2.82512314088 1.18548992323 -1.0 -1.0 -1.0 6669.25904977 58.9148642157 1153.74811607
-1.75729193237 0.908956576684 35.9833100825 59.1886577337 59.1886577337 10467.6470588 56.6846503295 281.022862117
-3.12178702251 1.65262603352 -1.0 -1.0 -1.0 4754.67980296 41.0868116921 115.662667467
-0.911490834706 1.22624128578 7.27430298673 8.68775191686 8.68775191686 14783.8235294 44.8132590124 0.0
-0.911490834706 1.22624128578 7.27430298673 8.68775191686 8.68775191686 14783.8235294 56.2596316383 0.0
-3.28340567124 0.837966121546 1114.15999287 1600.80579918 1600.80579918 5966.30541872 54.5656038166 2071.22392973
-3.28340567124 0.837966121546 1114.15999287 1600.80579918 1600.80579918 5966.30541872 57.3398446815 2071.22392973
-2.85764254409 1.24731432325 -1.0 -1.0 -1.0 8222.42647059 51.7298986124 578.343299994
-3.11970244735 1.3761713502 -1.0 -1.0 -1.0 5903.44827586 52.4837009377 472.282553734
-3.1897613639 0.620471461584 -1.0 -1.0 -1.0 10308.5171569 54.3712272811 479.220635956
-3.1897613639 0.620471461584 -1.0 -1.0 -1.0 10308.5171569 63.5892722688 479.220635956
-3.27676178076 0.761199978205 -1.0 -1.0 -1.0 5341.82422969 51.8721255585 248.643761103
-2.90669766753 0.808335106857 -1.0 -1.0 -1.0 6419.85294118 50.7273243765 257.351538885
-3.24399418025 0.85960651049 -1.0 -1.0 -1.0 5310.78431373 72.3186697744 361.961020822
-2.97157667478 1.08290907603 -1.0 -1.0 -1.0 5927.5862069 61.1142086405 49.6818804846
-2.80329003365 1.44924448742 -1.0 -1.0 -1.0 6775.08250825 53.2236580697 210.337762364
-2.97466860337 1.24061678773 -1.0 -1.0 -1.0 7506.98529412 57.9034807266 419.776368399
-2.81582749895 1.30480181963 -1.0 -1.0 -1.0 9181.12745098 58.6633459407 321.572455754
-2.64490467344 1.30267444118 -1.0 -1.0 -1.0 7695.27227723 54.5908428743 757.713100026
-2.64490467344 1.30267444118 -1.0 -1.0 -1.0 7695.27227723 56.0661647765 757.713100026
-2.76313638945 1.50402383449 736.800486485 1103.59306687 1103.59306687 14423.2126697 46.027399536 1923.02156276
-2.76313638945 1.50402383449 736.800486485 1103.59306687 1103.59306687 14423.2126697 62.4747514698 1923.02156276
-1.06927802971 0.796696559885 4.67335793071 8.42881789439 8.42881789439 26233.3333333 56.6002719941 0.0
-1.06927802971 0.796696559885 4.67335793071 8.42881789439 8.42881789439 26233.3333333 71.4396497104 0.0
-1.47996168187 0.682987446548 13.0102349113 23.278228801 23.278228801 10131.6176471 52.7724781306 213.397549851
-2.23914241127 2.1959377798 972.968828517 1118.35438853 1118.35438853 6410.61165846 57.0269325568 2400.44658013
-2.79741567828 1.55596524553 -1.0 -1.0 -1.0 12633.8235294 41.1533604232 256.545456428
-2.91522216504 0.996782668275 -1.0 -1.0 -1.0 12147.7124183 48.1213086334 0.0
-0.338879872564 0.626731161685 1.62347104877 2.23727160427 2.23727160427 6193.93382353 48.7518005041 68.8908644279
-1.2064410459 1.18211527989 14.0804312071 24.3278678227 24.3278678227 5689.33333333 43.318554464 225.134396404
-1.89814790607 1.09054945161 31.1363616942 63.4051119831 63.4051119831 5217.08683473 56.7995949038 285.635603583
-3.29556452112 0.701062508941 -1.0 -1.0 -1.0 4779.65686275 53.3139154007 301.396039495
-2.26174738962 1.21541789057 174.755124858 318.726730741 318.726730741 5752.78119869 51.7935451457 766.159588148
-3.02942551387 1.14124530696 -1.0 -1.0 -1.0 4551.2745098 42.265952788 0.0
0.618326596843 2.6215119215 2.5133046439 1.24312328326 1.24312328326 4182.84313725 -5.59400652946 0.0
-2.90702488241 2.28712069959 775.052489445 1429.84652656 1429.84652656 5581.36841607 53.1781023867 1482.37814665
-2.90702488241 2.28712069959 775.052489445 1429.84652656 1429.84652656 5581.36841607 54.5789211473 1482.37814665
-1.70010779699 1.42585458746 20.0862876169 44.6338979504 44.6338979504 6562.99019608 54.2605839241 330.283258526
-1.33878396571 0.650172917433 4.33462192254 8.01016741916 8.01016741916 10614.7783251 41.0115653952 29.4521
-1.02693249836 1.78792465964 8.3018047382 14.6021666855 14.6021666855 5533.68055556 53.4587478105 0.0
-3.02501035132 1.20002826554 -1.0 -1.0 -1.0 11384.3137255 58.3475204583 239.446202347
-2.46796777884 1.18633362391 198.535076093 406.79593822 406.79593822 6428.79353234 57.456569789 812.21702235
-2.46796777884 1.18633362391 198.535076093 406.79593822 406.79593822 6428.79353234 57.456569789 812.21702235
-3.08007411475 0.825224481285 -1.0 -1.0 -1.0 7095.89490969 46.2877040924 0.0
-2.71667983515 1.06149341743 -1.0 -1.0 -1.0 4318.23937908 41.869198222 277.386373341
-2.9406760729 1.20043665916 -1.0 -1.0 -1.0 11337.3115578 63.0529595484 72.3380758985
-2.85976389226 1.06020677578 -1.0 -1.0 -1.0 27763.5416667 62.8306207679 208.780205381
-3.27946228394 0.867965212016 -1.0 -1.0 -1.0 5451.04679803 48.8250862801 112.586852123
-2.92514620285 1.3710008922 -1.0 -1.0 -1.0 7393.27731092 58.5743596407 578.343299994
-1.29884475267 0.638873753089 4.32597629887 6.59004526844 6.59004526844 6955.88235294 53.2037359321 0.0
-1.67601975733 0.962214775856 18.102278307 42.6414188714 42.6414188714 5949.55065359 50.5684374336 404.303652861
-2.12765467682 1.5921362907 44.5634255207 84.2556173258 84.2556173258 7234.15841584 64.8454863457 322.956507133
-2.12765467682 1.5921362907 44.5634255207 84.2556173258 84.2556173258 7234.15841584 80.4586970019 322.956507133
-2.72904848703 1.55013378047 -1.0 -1.0 -1.0 10936.3916256 64.0250308432 295.881958248
-2.70733497214 1.7795886178 -1.0 -1.0 -1.0 17783.8235294 36.3662373602 133.791175601
-3.12499237547 0.677339819345 -1.0 -1.0 -1.0 12249.1582492 -999.9 0.0
-2.8437731045 1.01352413801 -1.0 -1.0 -1.0 6631.72794118 55.4063664183 510.92907
-3.08880812233 0.964901842344 -1.0 -1.0 -1.0 6160.38602941 56.1500656863 400.283789043
-0.278809566432 12.7411653068 20.6544911741 17.0979792521 17.0979792521 27043.75 -72.7027716235 0.0
-0.278809566432 12.7411653068 20.6544911741 17.0979792521 17.0979792521 27043.75 3.31913811441 0.0
-0.278809566432 12.7411653068 20.6544911741 17.0979792521 17.0979792521 27043.75 -26.7637393012 0.0
-0.278809566432 12.7411653068 20.6544911741 17.0979792521 17.0979792521 27043.75 140.360724552 0.0
-2.31293971621 1.74545339351 283.924847285 543.503093345 543.503093345 4180.89001225 52.8904194645 1592.53618001
-2.31293971621 1.74545339351 283.924847285 543.503093345 543.503093345 4180.89001225 52.8904194645 1592.53618001
-3.25289240428 0.896542599084 -1.0 -1.0 -1.0 5621.09375 53.9277036557 1413.29182336
-3.25289240428 0.896542599084 -1.0 -1.0 -1.0 5621.09375 56.8271436125 1413.29182336
-2.83587665193 1.24371199389 -1.0 -1.0 -1.0 5902.08333333 46.2284075276 135.103520514
-0.79022976674 0.80180979654 4.62835178722 8.87676450727 8.87676450727 27807.5980392 61.762282741 181.157707857
-2.95410326381 1.39984415615 -1.0 -1.0 -1.0 6035.06920009 45.4068583725 261.164251625
-1.97291270596 1.11434670126 48.3640116506 95.0011094916 95.0011094916 27669.1176471 68.1622442718 712.491823641
-1.97291270596 1.11434670126 48.3640116506 95.0011094916 95.0011094916 27669.1176471 119.14433472 712.491823641
-1.84197153816 1.36896561501 46.5865714186 86.2410047267 86.2410047267 9217.27941176 57.0173989623 208.27407474
-1.84197153816 1.36896561501 46.5865714186 86.2410047267 86.2410047267 9217.27941176 66.5335631683 208.27407474
-3.0576876758 1.06655249686 685.199659952 1041.30139658 1041.30139658 5709.50776144 54.8938580144 1693.68775163
-2.84469443662 1.0974931579 -1.0 -1.0 -1.0 5654.24876847 42.4335338375 216.792469673
-2.95477899816 1.33860559326 -1.0 -1.0 -1.0 6113.68464052 55.8820782301 537.702813491
-2.78694218001 1.6145570781 -1.0 -1.0 -1.0 5975.29693487 54.1652882316 2076.15366652
-3.14062984434 1.2521270698 -1.0 -1.0 -1.0 9357.35294118 47.3338745656 74.4017856338
-3.02809899093 1.59786083265 -1.0 -1.0 -1.0 7138.60294118 52.5480503311 318.663058934
-2.93671246541 1.29494025365 -1.0 -1.0 -1.0 7463.86554622 58.0846975407 436.508743153
-2.29422143231 0.737163417207 58.5574984783 101.048251503 101.048251503 17358.6898839 42.7923361104 700.968557806
-2.29422143231 0.737163417207 58.5574984783 101.048251503 101.048251503 17358.6898839 64.6491324563 700.968557806
-2.9188219943 0.827490248203 271.976301619 505.307638956 505.307638956 11379.4832516 60.6787449927 1078.99769574
-2.9188219943 0.827490248203 271.976301619 505.307638956 505.307638956 11379.4832516 74.7194322773 1078.99769574
-1.28260253278 1.41188517786 19.6224291881 34.9863800906 34.9863800906 10267.8921569 56.1426681389 0.0
-3.01747634272 1.55544135289 -1.0 -1.0 -1.0 6312.45601689 51.5670001573 462.380943589
-3.01747634272 1.55544135289 -1.0 -1.0 -1.0 6312.45601689 55.6343541625 462.380943589
-2.63765562332 1.41496476548 -1.0 -1.0 -1.0 7154.22794118 55.6260972614 623.674948792
-2.63765562332 1.41496476548 -1.0 -1.0 -1.0 7154.22794118 59.9374111941 623.674948792
-2.81471755271 1.42651419916 1295.98944231 1596.01263601 1596.01263601 6307.27295693 54.6127956844 2613.84309001
-2.81471755271 1.42651419916 1295.98944231 1596.01263601 1596.01263601 6307.27295693 57.4569591808 2613.84309001
-0.352908434675 2.76800117803 12.3769307479 14.6218449649 14.6218449649 7338.95697168 46.775308192 0.0
-2.86695897718 0.938432051367 -1.0 -1.0 -1.0 7113.54166667 56.3749312559 599.358971906
-3.1190354163 1.16192046285 -1.0 -1.0 -1.0 3965.8456486 45.6684825609 193.943223177
-3.31710752406 0.435430041659 -1.0 -1.0 -1.0 5507.67973856 45.7284100139 290.311768488
-3.11792631523 0.531078169861 -1.0 -1.0 -1.0 11102.4509804 44.1728145707 6.23451120583
-3.2615663972 0.892436507109 -1.0 -1.0 -1.0 7447.91666667 78.5120947997 195.122775293
-2.85633730255 1.30211835654 -1.0 -1.0 -1.0 6137.44722027 55.6507588266 804.816973582
-2.8724008575 1.03634520942 -1.0 -1.0 -1.0 6290.44117647 73.522169968 0.0
-2.70268000909 1.43132630352 -1.0 -1.0 -1.0 21743.872549 83.0133466376 154.376237674
-1.89001902726 1.85933422545 54.3208331484 106.648565018 106.648565018 5847.29064039 52.3368110155 437.731727534
-3.06294161145 0.734191422541 -1.0 -1.0 -1.0 8682.24009901 56.1380861266 252.560244368
-3.41189873144 1.02699502801 -1.0 -1.0 -1.0 7326.79738562 56.7995785181 0.0
-1.34148692349 1.20450442817 14.1685958943 23.9515110623 23.9515110623 9088.97058824 49.5006883721 233.608259242
-2.91247105426 0.610410754307 107.444402711 234.612166575 234.612166575 6783.29248366 66.8748652295 695.551697304
-2.91247105426 0.610410754307 107.444402711 234.612166575 234.612166575 6783.29248366 89.5731852153 695.551697304
-3.10979215246 0.664397813491 -1.0 -1.0 -1.0 5578.32512315 53.9185748798 1552.14038308
-3.10979215246 0.664397813491 -1.0 -1.0 -1.0 5578.32512315 55.2983297412 1552.14038308
-2.60793874325 1.285302877 -1.0 -1.0 -1.0 10682.2916667 41.7173714361 133.19770039
-2.65246163772 2.02944904829 -1.0 -1.0 -1.0 12291.4179104 71.9085130605 114.726530388
-2.77221574389 1.33892616271 -1.0 -1.0 -1.0 5996.42565359 48.4357717986 375.754215421
-2.12634867823 1.49154867065 119.830690341 203.70662116 203.70662116 5906.66666667 54.0776898162 682.835860227
-1.20249034022 1.87866222127 32.0718809915 52.4541761624 52.4541761624 6339.81092437 48.8230097527 302.818048141
-2.97886798594 1.43467119317 -1.0 -1.0 -1.0 8118.05555556 43.3766532658 154.755189775
-1.09231214355 1.03492396828 3.32110319174 6.80761513575 6.80761513575 9404.00326797 62.0810856131 34.556
-1.00724575563 1.11844137411 5.22883897944 9.69815886552 9.69815886552 5330.88235294 55.3803378291 251.463275923
-1.00724575563 1.11844137411 5.22883897944 9.69815886552 9.69815886552 5330.88235294 55.3803378291 251.463275923
-1.90587903384 1.02090475601 25.7587850371 52.4325899461 52.4325899461 5283.7745098 54.867696222 316.114930772
-1.39085139587 1.49838084234 28.9843950352 49.953922669 49.953922669 7340.14026403 64.9270731117 266.385159225
-3.04381918036 0.753632189835 409.145067564 777.893276746 777.893276746 5890.2967437 56.4270262519 962.082961277
-3.04381918036 0.753632189835 409.145067564 777.893276746 777.893276746 5890.2967437 57.7342118962 962.082961277
-1.60745536683 1.77492119039 37.7537288488 67.6564623597 67.6564623597 5268.02030457 57.8891454048 451.219873335
-2.8970285548 0.980089591476 -1.0 -1.0 -1.0 5603.45179739 55.5948279918 1200.5536454
-2.8970285548 0.980089591476 -1.0 -1.0 -1.0 5603.45179739 58.6090114351 1200.5536454
-3.00553246839 0.723708972243 -1.0 -1.0 -1.0 6281.25 54.0869949593 1747.77598959
-3.00553246839 0.723708972243 -1.0 -1.0 -1.0 6281.25 55.4481888113 1747.77598959
-1.92062113647 1.69125939521 59.1024208859 120.046936325 120.046936325 7263.78676471 58.513884208 640.011144918
-2.11634250712 0.962021826461 45.3013770755 89.405498987 89.405498987 6344.88970588 56.7069229273 221.956815481
-3.27876276147 0.889337238273 571.832709286 1133.44350863 1133.44350863 6022.72727273 52.615020964 1424.20285881
-3.27876276147 0.889337238273 571.832709286 1133.44350863 1133.44350863 6022.72727273 55.4458245164 1424.20285881
-0.472218136838 1.06893672819 5.76600944223 7.15562392482 7.15562392482 5950.55147059 32.5905094705 122.21461871
-2.83611434419 0.981846424289 194.438890305 391.640842372 391.640842372 5161.50793651 70.9459781586 1057.74803249
-2.83611434419 0.981846424289 194.438890305 391.640842372 391.640842372 5161.50793651 91.7641094402 1057.74803249
-3.1204620216 1.43354022969 -1.0 -1.0 -1.0 6132.96387521 49.3539609615 262.427614384
-2.98197609184 1.23204552375 -1.0 -1.0 -1.0 5629.17075163 53.6674561263 1865.93429525
-2.98197609184 1.23204552375 -1.0 -1.0 -1.0 5629.17075163 56.3524592912 1865.93429525
-3.15049689288 0.88600829364 -1.0 -1.0 -1.0 5767.55514706 51.6623281513 669.159314592
-3.03367632428 0.912019101042 -1.0 -1.0 -1.0 5627.9003268 52.3251267523 727.317649994
-3.11721474253 1.1064904712 -1.0 -1.0 -1.0 6182.18954248 51.6852529763 426.680959548
-3.22012404935 0.723311071864 -1.0 -1.0 -1.0 5978.97058824 48.8234060956 238.631999993
-2.75658027068 1.49852701947 -1.0 -1.0 -1.0 6014.15024631 58.571860481 2613.53199998
-2.75658027068 1.49852701947 -1.0 -1.0 -1.0 6014.15024631 61.7402229822 2613.53199998
-2.75658027068 1.49852701947 -1.0 -1.0 -1.0 6014.15024631 77.0677886203 2613.53199998
-1.49468398396 0.837275616422 18.3207089225 35.3394470474 35.3394470474 10589.7058824 51.6556181062 378.992618056
-3.04059435227 1.08677641948 -1.0 -1.0 -1.0 8882.75862069 25.0710413783 80.368251253
-1.80252163277 0.943395696278 40.8576659449 70.3525801714 70.3525801714 7430.14705882 52.7447762186 366.738522222
-0.56319377609 1.41869298159 3.79298900313 6.56648553115 6.56648553115 17280.3940887 62.4569912133 215.550119612
-2.06746300142 1.95260223688 146.146918402 290.782385787 290.782385787 12538.4236453 71.6342843359 439.564395193
-2.06746300142 1.95260223688 146.146918402 290.782385787 290.782385787 12538.4236453 87.7371451532 439.564395193
-3.05139672406 0.788487043366 -1.0 -1.0 -1.0 10359.5588235 45.7171468791 75.3412723274
-2.99959119313 0.989606432969 -1.0 -1.0 -1.0 5939.20479303 56.1028414851 585.676696477
-2.94716580235 1.05248445141 -1.0 -1.0 -1.0 5666.66666667 53.8167588777 1110.53299697
-2.94716580235 1.05248445141 -1.0 -1.0 -1.0 5666.66666667 55.0763605651 1110.53299697
-3.19721529202 0.939021540831 -1.0 -1.0 -1.0 6936.54411765 63.8386308244 238.631999993
-2.68682269813 1.45397703601 -1.0 -1.0 -1.0 8707.18954248 25.7858836737 141.328857705
-2.71984775717 1.02440845373 -1.0 -1.0 -1.0 6494.79166667 24.610780727 141.315021725
-2.74658191894 1.51043749828 -1.0 -1.0 -1.0 465993.382353 14.5044979072 0.0
-3.3726636338 0.78253274839 -1.0 -1.0 -1.0 7109.92647059 56.5889821857 374.382507331
-0.907025247525 0.841810425719 7.75592155998 12.2084270077 12.2084270077 18148.0800654 65.8951866329 227.008825133
-1.15048486405 0.835221277123 7.1880630143 10.0534705214 10.0534705214 6326.47058824 47.0131697022 165.11173642
-2.83886262807 0.864146057829 -1.0 -1.0 -1.0 6155.88235294 40.5059082452 319.427890091
-2.70345397367 1.55340145415 -1.0 -1.0 -1.0 4479.24876847 45.488584754 209.002700966
-3.02369854547 0.996325388443 -1.0 -1.0 -1.0 9548.52941176 59.372619311 121.953028979
-3.04355175261 0.904681209397 -1.0 -1.0 -1.0 5812.525 51.0554557404 346.442807674
-2.98831903634 0.83725057152 -1.0 -1.0 -1.0 5164.77124183 54.5225055169 316.826183339
-2.38105423513 1.25427543985 331.051230907 530.925772175 530.925772175 10090.4223228 60.3153593393 681.871562428
-2.38105423513 1.25427543985 331.051230907 530.925772175 530.925772175 10090.4223228 64.3222072333 681.871562428
-2.64747728571 1.77873908478 864.184721824 1676.82968439 1676.82968439 5886.99388846 57.5780755878 1927.88773759
-1.20981457472 1.52422528134 16.4169468305 36.9769278855 36.9769278855 25687.5 66.3310271508 0.0
-2.95590291137 1.26332962135 -1.0 -1.0 -1.0 11716.6666667 76.3641662735 252.680775052
-1.81054686896 1.1236785657 34.2031914981 60.8059935245 60.8059935245 6006.16830065 51.2787143581 325.406324945
-2.89352748958 0.963836749969 -1.0 -1.0 -1.0 14097.3856209 62.6164276761 280.520379232
-2.9765402096 1.47360972357 -1.0 -1.0 -1.0 7253.59477124 49.2248788394 294.283997962
-2.80948965077 1.20101269624 -1.0 -1.0 -1.0 6838.66830065 52.5496589735 582.513479997
-2.93660292739 1.03132525232 -1.0 -1.0 -1.0 18365.1388889 64.1598112904 2613.58065004
-2.93660292739 1.03132525232 -1.0 -1.0 -1.0 18365.1388889 86.4692474699 2613.58065004
-3.34672800464 0.863509959082 -1.0 -1.0 -1.0 10456.25 71.9747688092 0.0
-2.65550749562 2.73815889373 1414.42663782 2815.14580513 2815.14580513 6098.92261595 57.691954005 1876.4203334
-2.59086453158 2.00748930569 324.551497454 609.883075952 609.883075952 6138.74034462 51.6778433407 738.101316586
-2.94177688064 1.44160200097 -1.0 -1.0 -1.0 6170.77922078 54.1847253569 1334.24256007
-2.94177688064 1.44160200097 -1.0 -1.0 -1.0 6170.77922078 57.059807828 1334.24256007
-0.348350848728 1.13869093178 2.25421727441 3.15561738101 3.15561738101 2677.08333333 14.366064004 122.995787019
-2.44353380318 0.656943972511 85.8873225683 148.196520808 148.196520808 24768.5866013 47.9905753559 762.875546197
-2.44353380318 0.656943972511 85.8873225683 148.196520808 148.196520808 24768.5866013 75.9531458996 762.875546197
-1.94579029479 0.590408931436 25.3810095672 50.5664316189 50.5664316189 7883.03921569 61.4850406141 298.305132669
-2.66383275279 1.26102759553 -1.0 -1.0 -1.0 6125.79248366 54.6323497564 2377.63924798
-2.45494766738 2.15214384079 -1.0 -1.0 -1.0 5396.28247651 52.7764023412 583.190999997
-2.88160520634 0.89925702331 -1.0 -1.0 -1.0 4800.71895425 48.9772779025 583.190999997
-3.12463325925 0.859615941856 -1.0 -1.0 -1.0 5751.5907225 58.6287794793 503.769074466
-2.71987617371 1.1360604893 622.25479301 712.108280119 712.108280119 9903.20558526 50.4443780299 2609.75929998
-2.71987617371 1.1360604893 622.25479301 712.108280119 712.108280119 9903.20558526 59.2174563585 2609.75929998
-2.71987617371 1.1360604893 622.25479301 712.108280119 712.108280119 9903.20558526 62.0281783369 2609.75929998
0.138567028807 2.04588003168 3.15847382296 2.65926261046 2.65926261046 6646.45483193 26.5748710899 0.0
0.138567028807 2.04588003168 3.15847382296 2.65926261046 2.65926261046 6646.45483193 36.3538691843 0.0
-3.31686234098 0.775959472426 -1.0 -1.0 -1.0 9579.41176471 57.9845487791 321.336352544
-3.18419748196 0.61776318244 -1.0 -1.0 -1.0 6036.8627451 52.0728356649 506.881937796
-2.94968504818 1.11337222557 -1.0 -1.0 -1.0 7627.94117647 54.3764138772 148.913978705
-2.67222011378 2.92328563088 -1.0 -1.0 -1.0 8033.33333333 68.6363487607 180.023123614
-2.91228444726 0.909130088636 -1.0 -1.0 -1.0 5562.74509804 56.6919306319 470.38406173
-2.61812680651 0.962994242456 209.844866073 410.31690833 410.31690833 6462.97162805 54.3016066067 1274.40254521
-1.71897923128 0.864977647824 24.7841220446 47.5619692577 47.5619692577 7118.48739496 64.0141320551 506.22421
-0.70576052862 2.20956808313 9.37479855883 13.1267545513 13.1267545513 11900.0 56.0766756331 0.0
-1.8334594524 1.20534732963 20.2811523145 39.8410641671 39.8410641671 7579.10539216 58.6518176078 301.174798584
-1.64592642676 1.18721460897 34.2982406059 54.4329991606 54.4329991606 4782.33251634 51.5511140724 208.024591416
-3.10486067805 0.931052369176 -1.0 -1.0 -1.0 5308.44155844 55.0638044695 1592.53618004
-3.03939037546 1.16087917967 -1.0 -1.0 -1.0 5349.72426471 56.1867488079 510.99891
-2.67633799763 1.00494430137 660.232575456 735.649492564 735.649492564 5794.12037037 53.3496197596 2093.48535014
-2.67633799763 1.00494430137 660.232575456 735.649492564 735.649492564 5794.12037037 54.7357911835 2093.48535014
-1.05334977978 3.3717223911 57.0947923532 93.9558701406 93.9558701406 6406.90359477 63.0865279498 520.371129873
-2.90639409558 1.69674761824 -1.0 -1.0 -1.0 5748.56401384 52.6176558265 2609.08178001
-2.90639409558 1.69674761824 -1.0 -1.0 -1.0 5748.56401384 54.0394039187 2609.08178001
-2.87182545025 1.3562156446 -1.0 -1.0 -1.0 5828.67647059 58.6574863668 402.886304124
-2.98486027005 1.05354672397 -1.0 -1.0 -1.0 5621.875 36.113474794 180.304695873
-3.01336992308 1.29738302136 -1.0 -1.0 -1.0 5657.81863901 55.6226593453 594.168293292
-2.89591658847 1.70170735792 -1.0 -1.0 -1.0 2836.60130719 55.69791831 67.5429886813
-1.97797315726 2.20819329369 290.059459614 506.890744031 506.890744031 17904.5588235 60.1775726409 860.563999993
-1.97797315726 2.20819329369 290.059459614 506.890744031 506.890744031 17904.5588235 62.4875253419 860.563999993
-3.01985724615 1.00929621902 -1.0 -1.0 -1.0 2405.47385621 53.0404168691 0.0
-3.01725542319 1.08472393666 -1.0 -1.0 -1.0 6212.30742297 49.4326963198 592.567512896
-2.45987811317 2.50168633906 -1.0 -1.0 -1.0 5191.66666667 49.5609455768 267.996487126
-2.57279437411 1.82955386511 -1.0 -1.0 -1.0 22499.1421569 67.582879839 203.8461934
-2.69226048972 1.34565559845 -1.0 -1.0 -1.0 8569.28104575 71.3414611129 203.744661899
-2.45297471339 2.57421335148 741.523189759 1364.88643847 1364.88643847 8973.24346405 57.3519799181 1311.61596996
-2.45297471339 2.57421335148 741.523189759 1364.88643847 1364.88643847 8973.24346405 59.9557528151 1311.61596996
-2.1997394936 1.66680004328 294.235011039 434.27946553 434.27946553 12825.7046569 74.9262462473 1301.39818253
-2.1997394936 1.66680004328 294.235011039 434.27946553 434.27946553 12825.7046569 91.0355079438 1301.39818253
-2.96211805912 0.802289632375 -1.0 -1.0 -1.0 11840.8088235 53.7725782369 193.253501266
-2.67837854585 1.47424903837 234.993226649 461.983177134 461.983177134 5581.76470588 53.2229090225 613.663256244
-2.67837854585 1.47424903837 234.993226649 461.983177134 461.983177134 5581.76470588 54.511424042 613.663256244
-1.84012744618 0.685128123086 15.1670572111 27.867845946 27.867845946 12938.3169935 22.9377455541 415.009745336
-1.84012744618 0.685128123086 15.1670572111 27.867845946 27.867845946 12938.3169935 61.2946062352 415.009745336
-1.84012744618 0.685128123086 15.1670572111 27.867845946 27.867845946 12938.3169935 -15.120387788 415.009745336
-3.04205167994 0.925815194944 -1.0 -1.0 -1.0 5650.77731092 53.86743001 671.583054272
-3.08173137684 2.02642760834 1306.99688751 2107.75577127 2107.75577127 6304.9382716 54.1193887879 2142.17974972
-3.08173137684 2.02642760834 1306.99688751 2107.75577127 2107.75577127 6304.9382716 56.9762571278 2142.17974972
-1.28196966504 1.92348322886 25.7261504383 51.152557613 51.152557613 6556.76597272 50.0789476169 0.0
-3.42400907181 0.826199226087 -1.0 -1.0 -1.0 9148.89705882 44.9274794709 200.731204165
-2.91196663925 1.78888059542 -1.0 -1.0 -1.0 5694.21182266 53.2523853569 354.68763477
-2.61462100438 1.3285513996 380.990205367 740.761331219 740.761331219 6521.07496464 56.4562127688 947.871182955
-0.667086131507 1.28337484973 3.64922282988 6.70085669781 6.70085669781 4691.17647059 37.1922851986 155.424630857
-2.90465269811 0.776006781209 583.982661559 1147.33675436 1147.33675436 6588.75565611 56.4199933245 1476.00466623
-2.99695062363 0.845958598517 -1.0 -1.0 -1.0 13039.1791045 53.3569311625 164.295054807
-2.88167304538 1.93317143404 -1.0 -1.0 -1.0 6337.25490196 52.7799940724 280.70490674
-3.02602004705 0.914131538869 -1.0 -1.0 -1.0 7900.58823529 66.5419648182 0.0
-2.48746826052 1.40270832778 462.285594788 852.162998698 852.162998698 5768.12091503 58.281865711 1093.73697337
-2.48746826052 1.40270832778 462.285594788 852.162998698 852.162998698 5768.12091503 58.281865711 1093.73697337
-3.29015728067 0.883365821708 -1.0 -1.0 -1.0 13922.4137931 58.4574264533 118.249811014
-3.01219822953 1.57536107629 -1.0 -1.0 -1.0 16771.6748768 72.4059330929 0.0
-1.88669216739 1.19298263041 52.4593015038 114.724924418 114.724924418 24093.8112745 47.9863347652 1057.33998288
-1.88669216739 1.19298263041 52.4593015038 114.724924418 114.724924418 24093.8112745 75.5541238236 1057.33998288
-2.46197327491 2.38528946242 813.929293447 1276.31918108 1276.31918108 6046.1663286 57.1247517 1366.90361585
-3.15824144191 1.23854148077 -1.0 -1.0 -1.0 6324.14215686 24.2012767991 0.0
-3.10724978385 0.586763253777 -1.0 -1.0 -1.0 6995.83333333 74.5272230291 195.379791264
-2.19939531781 1.28182586201 135.629435018 269.555685867 269.555685867 6696.28267974 57.5475255082 545.691696388
-2.93131918289 1.1887185159 -1.0 -1.0 -1.0 7613.93034826 60.2990966891 269.729081017
-0.933668280419 1.09025570857 6.60400625296 10.3001994016 10.3001994016 7365.625 46.0276062989 130.919802307
-1.88063014698 1.03310154044 39.9520212611 56.9011434402 56.9011434402 22706.004902 63.1217011455 415.781946841
-1.88063014698 1.03310154044 39.9520212611 56.9011434402 56.9011434402 22706.004902 91.9436126856 415.781946841
-3.13997148841 0.89682378016 -1.0 -1.0 -1.0 6163.50746269 55.2817761542 1028.26608984
-0.614814840386 2.43600498849 12.8597379182 21.9096957897 21.9096957897 12626.1764706 62.4123734866 102.247008672
-1.61062731405 1.3623302089 34.5974825713 52.9458136786 52.9458136786 6303.43137255 44.0872141366 400.102952766
-1.27442696732 1.16472860719 9.03172454689 17.8109468753 17.8109468753 7962.41830065 61.5674872197 201.937583466
-1.22632982664 1.14027006008 9.04561067584 19.1598733383 19.1598733383 4427.87990196 56.7764832133 185.17167538
-3.28460075022 0.944817092481 -1.0 -1.0 -1.0 6168.27094474 56.9807415356 570.893474922
