[?1034h
usig.fChiSqRatio, usig.fChiSquare, usig.fChiSquareInd, usig.fChiSquareIndRestr, usig.fChiSquareIndRestr, usig.fRisetime, usig.fUnshapedInteg, trueChEnergy
-1.04138657806 0.625166508507 2.82663390374 3.74003157311 3.74003157311 5684.31372549 36.2665594578 133.609247856 101.720824631
-2.60517753258 0.87661826191 224.443488593 439.824898961 439.824898961 5685.61752287 54.4105536147 844.267884403 786.593663188
-2.36932753438 1.59611854189 102.363935687 198.515395576 198.515395576 4754.98366013 59.9061423737 510.99891 391.104481737
-2.80340358497 0.759715080359 302.831860606 477.316747971 477.316747971 5205.92612045 55.1170053807 1592.53618001 756.490456036
-2.80340358497 0.759715080359 302.831860606 477.316747971 477.316747971 5205.92612045 57.838468545 1592.53618001 703.601271493
-1.4797012922 1.48261866512 22.1827363543 37.5470540791 37.5470540791 4133.33333333 46.3486000971 267.615201311 230.224385405
-1.48436393352 0.806208668769 6.46884206036 11.8466796163 11.8466796163 4116.99346405 42.4415028311 183.476322902 152.483768837
-1.95260704403 0.771738444787 37.9837178687 65.7889111765 65.7889111765 5176.66666667 54.7253742603 510.99891 400.118652433
-2.35394904803 0.818609619609 140.483098864 264.588628278 264.588628278 5625.05694197 53.0388832358 1121.45181177 874.912219565
-1.82303167856 1.5104302821 42.3766362532 66.1332183723 66.1332183723 6276.87908497 55.1936783973 471.016368247 344.573438431
-2.06501036953 1.12657836691 71.4191268593 125.905712232 125.905712232 5712.15686275 49.7256146571 630.59219295 503.162268992
-2.68744064802 1.03692309678 563.044418339 807.542386998 807.542386998 5349.14426978 55.4270984993 1983.26428706 1863.02383109
-0.944209405299 1.27475772095 9.57227205153 12.4412876016 12.4412876016 5186.2745098 41.5693074401 181.75634591 177.555529941
-1.73000311326 1.09293856525 29.740180341 52.2096721855 52.2096721855 7125.32679739 59.6654495266 295.015029732 272.964459777
-0.550308460061 1.28879160489 3.95409959938 6.80468412532 6.80468412532 3170.95588235 85.066623273 134.392414778 122.62052217
-3.00449576181 1.39470681475 -1.0 -1.0 -1.0 6019.91421569 67.5895399017 170.756164847 103.085590564
-2.32136314162 0.804224591871 83.7630665468 151.618535762 151.618535762 5574.01960784 51.8767122558 568.061394954 515.593252241
-2.32200359453 1.02221888922 153.173163981 272.264566361 272.264566361 5172.08605665 52.5059095441 909.495783569 838.692540626
-1.45242926365 0.757907186768 10.1750984082 19.1362114167 19.1362114167 5325.49019608 49.2457369759 259.002051587 181.337434493
-2.10600369338 0.997423727712 74.4495355733 139.404302833 139.404302833 5569.67787115 57.0513249413 615.904999976 452.531706715
-1.45163250896 0.793740787087 12.2114098113 27.742676859 27.742676859 5068.71921182 65.4955598506 202.441530702 204.558738501
-1.83567484781 1.09598601988 36.2604372367 75.574227096 75.574227096 5556.89655172 58.0526640266 340.006031365 350.950178271
-3.15649154722 1.03412533733 962.155505459 1035.71731062 1035.71731062 5314.59114016 58.4876927738 2267.02351275 347.267294596
-3.15649154722 1.03412533733 962.155505459 1035.71731062 1035.71731062 5314.59114016 61.7619671677 2267.02351275 1545.64409509
-3.15649154722 1.03412533733 962.155505459 1035.71731062 1035.71731062 5314.59114016 78.3809183764 2267.02351275 182.006710385
-3.15649154722 1.03412533733 962.155505459 1035.71731062 1035.71731062 5314.59114016 80.7643402731 2267.02351275 167.417571614
-2.26687871071 1.03497238986 107.233421999 220.856409321 220.856409321 5430.67226891 57.058462554 558.733471477 425.149769953
-1.64332788953 0.805483454085 15.1511218038 29.5408060085 29.5408060085 6406.76470588 55.7522562162 217.126034254 206.015777429
-1.66034190043 2.00491074375 91.1294966425 170.470901361 170.470901361 6259.05501089 64.3581739987 509.054965769 457.577786467
-1.89110803864 1.2672029146 63.3552040296 127.412851898 127.412851898 4500.88702148 55.5198319915 561.120350489 443.234494191
-2.47683013497 1.30455946582 267.840114793 508.348143187 508.348143187 17220.5268741 61.1691118573 1059.09864951 374.060701016
-2.47683013497 1.30455946582 267.840114793 508.348143187 508.348143187 17220.5268741 83.4705879949 1059.09864951 580.757935632
-2.21995389283 1.492131675 140.292214036 285.656298403 285.656298403 4887.35294118 50.7283622916 578.087099997 443.387526271
-2.61525123059 1.18809284421 370.934053437 655.536840298 655.536840298 3941.36165577 58.0842848089 1974.31888121 536.57967018
-2.61525123059 1.18809284421 370.934053437 655.536840298 655.536840298 3941.36165577 58.0842848089 1974.31888121 486.401114139
-2.61525123059 1.18809284421 370.934053437 655.536840298 655.536840298 3941.36165577 81.9450737109 1974.31888121 124.952075927
-2.61525123059 1.18809284421 370.934053437 655.536840298 655.536840298 3941.36165577 46.2882656359 1974.31888121 223.090902342
-0.876342602504 0.790110683041 3.16781858486 6.49792193149 6.49792193149 10088.2352941 39.0957873998 122.057954714 96.4951893711
-2.59869709606 0.916710219553 490.05804668 727.645045741 727.645045741 5555.5 69.18599963 2103.53509001 1568.83533964
-2.59869709606 0.916710219553 490.05804668 727.645045741 727.645045741 5555.5 88.274339289 2103.53509001 536.534387689
-1.54664590842 2.13344584596 63.0712837571 136.789589883 136.789589883 8491.9047619 56.3456818142 505.54591 324.644613982
-1.54664590842 2.13344584596 63.0712837571 136.789589883 136.789589883 8491.9047619 64.0842883156 505.54591 187.822474158
-2.99844851471 0.683869246442 542.249086067 790.798690609 790.798690609 5640.83218572 54.7665948327 2250.0827457 449.057693421
-2.99844851471 0.683869246442 542.249086067 790.798690609 790.798690609 5640.83218572 57.5658386805 2250.0827457 1274.19775481
-1.85166474208 0.909166973662 30.4108638688 52.5365404709 52.5365404709 5408.90522876 61.1286108319 368.908092433 320.138879576
-3.14981797416 0.769111802961 669.341547377 1266.31001145 1266.31001145 6956.42225422 58.7977089723 1729.83999758 936.818724108
-3.14981797416 0.769111802961 669.341547377 1266.31001145 1266.31001145 6956.42225422 66.2647682042 1729.83999758 366.580212059
0.944183469038 7.11867557408 1.68808926997 2.10681822127 2.10681822127 15133.3823529 26.6742669597 0.0 46.2502633037
-0.874346658158 0.78167506331 3.64918783183 6.94882263524 6.94882263524 29935.2941176 58.1954890292 102.987902451 31.3722052344
-0.874346658158 0.78167506331 3.64918783183 6.94882263524 6.94882263524 29935.2941176 92.2690557918 102.987902451 70.103251738
-2.14907124775 1.21226452663 58.4344826318 116.287192526 116.287192526 6058.70279146 52.0219739561 408.011007549 284.461758322
-1.95029875424 0.75873663538 41.4181832095 87.9099489769 87.9099489769 5870.09803922 60.5489594735 483.801136381 364.264055507
-1.42646258043 1.22536070852 21.597961754 42.6817268299 42.6817268299 8266.66666667 50.6528533722 282.327051948 218.166843421
-1.65129391096 0.842466704839 18.6785247807 36.6217969707 36.6217969707 5455.75980392 53.6546591422 262.573055818 215.015222092
-1.24670086134 1.55364989302 11.9904059029 23.1544536714 23.1544536714 5432.68656716 49.6308908404 160.717926271 131.405708522
-0.875436054778 1.25301194098 3.32485127574 7.63336214111 7.63336214111 8139.70588235 49.3227095048 82.9332279112 84.9494682952
-1.58455955434 0.645241232832 10.0509778652 20.3414001767 20.3414001767 5857.84313725 50.0271536265 190.402797279 167.885667142
-0.931206999715 1.22584435385 7.14488921151 10.4012826163 10.4012826163 16398.8970588 61.4022894144 118.946972015 120.307593679
-1.74623090901 1.36534928665 17.9133631143 34.229181461 34.229181461 4335.29411765 52.7000240852 226.433508378 169.551968892
-3.0357229349 0.747190256322 -1.0 -1.0 -1.0 4133.33333333 43.5670895172 142.050586042 55.783941728
-2.80428508232 1.11095967134 895.331143935 1215.10657451 1215.10657451 5133.37387587 55.0557227463 2039.53467254 735.962212457
-2.80428508232 1.11095967134 895.331143935 1215.10657451 1215.10657451 5133.37387587 57.7456592641 2039.53467254 1010.74541662
-2.35385910083 0.986470627242 171.304090082 321.682021966 321.682021966 4641.24260815 59.7865006855 955.454500176 718.346015843
-1.08692742891 1.95895746317 9.04504090681 17.8279783716 17.8279783716 5123.95833333 60.5547802627 124.149703127 124.936796527
-2.53044291886 0.602340398274 93.3450160414 183.984480503 183.984480503 4666.36811464 55.8463123079 656.445596865 618.245183104
-1.92278072617 1.66583455058 71.2673854486 124.581819602 124.581819602 6020.85 48.0232943286 493.995992271 379.033601599
-1.35114519321 1.32986235441 14.6396371604 23.9051947374 23.9051947374 6272.94745484 50.0081880238 273.610930628 184.862405845
-2.18319937202 1.89564503097 106.286212669 205.162040612 205.162040612 4789.6039604 50.7443501559 418.196261742 375.891651514
-1.90678533008 0.758963611401 30.2886765153 51.776177959 51.776177959 4990.8496732 55.0298907431 375.110562486 347.229712791
-1.32369207675 1.56070183796 13.0959978347 30.7119096288 30.7119096288 8007.79967159 62.8002962416 208.080437511 204.090337287
-2.41681784579 1.08203043936 115.674683318 212.123468242 212.123468242 5454.11764706 53.0808926215 605.68012923 523.963779414
-1.86741342362 1.23187723828 72.3008470945 157.430303716 157.430303716 6647.30392157 60.1898739768 505.995299988 391.62274903
-3.33281180766 0.831344775426 -1.0 -1.0 -1.0 6037.99019608 10.9707612151 0.0 39.9853657379
-2.06936734361 0.721782636903 34.4912558711 72.7116080794 72.7116080794 4834.92647059 60.7995431216 423.210860503 331.760294345
-1.17729499312 0.972945228243 5.54409038276 11.9942036836 11.9942036836 5194.79166667 45.1018701511 120.422785525 127.134752224
-1.98269259787 0.649577778317 31.7194411142 64.0870970817 64.0870970817 5509.55882353 60.8300849211 352.299100709 320.804545405
-1.52640642515 0.993864581409 10.4881759809 18.0857942984 18.0857942984 5748.7745098 55.8366643571 398.143966821 176.10888119
-1.52538045484 1.40557001392 16.5204795781 39.8243121043 39.8243121043 7250.5952381 65.2501612964 458.798639011 211.041363943
-3.07238036305 0.901498267359 402.700924774 779.761215745 779.761215745 4660.07189542 53.8780234114 1443.69012625 559.775603502
-3.07238036305 0.901498267359 402.700924774 779.761215745 779.761215745 4660.07189542 53.8780234114 1443.69012625 526.964918883
-0.337469061258 1.66477163106 6.76110799553 8.95625780023 8.95625780023 4893.62745098 32.0462167463 259.779491711 159.382383501
-2.27059777462 1.35147812608 113.12150249 215.699277638 215.699277638 5300.68627451 59.9626364503 640.87371574 495.804058284
-2.33569736874 0.807733971523 76.0340359366 147.953931612 147.953931612 5527.31092437 50.5853873656 583.190999997 153.685471879
-2.33569736874 0.807733971523 76.0340359366 147.953931612 147.953931612 5527.31092437 53.1782934049 583.190999997 266.518723439
-1.55560693407 0.954490518738 13.0047054443 23.4497400071 23.4497400071 5021.20098039 40.5312172562 173.533238412 128.386828143
-2.51873065132 0.897680025164 101.784539936 186.096488995 186.096488995 5157.97181373 55.4494694007 513.805867703 476.314288084
-3.08737653657 0.871638892057 -1.0 -1.0 -1.0 11440.2777778 50.6043093371 64.913792293 57.2649296019
-1.89829060602 1.27610528387 73.5802775939 148.803756898 148.803756898 6398.48856209 55.4888043166 423.534237419 401.698690161
-1.14437429883 1.91607079494 15.7691421616 28.2283000808 28.2283000808 9272.91666667 51.5242315886 199.44465465 150.326991245
-1.9957549738 1.26370020899 78.1664944046 151.364379854 151.364379854 7495.83333333 56.6627235087 577.774099997 440.683964382
-1.93219853905 0.737773853832 39.2937202105 73.9678767709 73.9678767709 5513.27614379 58.038281467 390.309110867 353.619776873
-1.21417609431 0.788992493087 10.6740705545 19.4131948109 19.4131948109 8571.16336634 59.2716245347 190.133903581 173.374647231
-1.93741546548 1.14292474828 31.1716210334 62.9182549645 62.9182549645 5292.27941176 55.6069713984 297.245765462 235.362234641
-1.46296306134 0.758412508533 12.3458905732 19.9650345541 19.9650345541 6692.1182266 50.6525790808 220.080551231 162.886669928
-1.24653121401 0.797498439783 8.28412484965 16.8893226323 16.8893226323 10158.3333333 59.8625889055 182.372276613 151.149589882
-2.02956267756 1.00638217574 42.1022853293 89.4600687599 89.4600687599 4625.88235294 57.6666859586 395.676131608 349.910067834
-2.550284685 0.692011564419 64.4707316211 131.295191921 131.295191921 4826.72794118 53.3488030199 444.101438422 392.256567807
-3.2636422567 0.971503807569 -1.0 -1.0 -1.0 6433.33333333 45.7343928312 0.0 42.6786873637
-1.55782814864 1.42023640865 19.4399291196 36.4526003905 36.4526003905 6610.25910364 41.6938895978 314.355984418 261.170051599
-0.464030819522 1.31884660206 2.03561665225 2.70498506637 2.70498506637 5776.72413793 29.1335550352 96.5201051285 60.8111114847
-2.88314081113 1.10505299305 -1.0 -1.0 -1.0 6265.27777778 42.4996119543 62.7658152706 76.5987123038
-3.21670222315 0.765510836589 -1.0 -1.0 -1.0 8182.35294118 58.8421430387 101.416763375 70.4999453774
-3.31362347222 0.691962863197 547.342503648 1078.13001441 1078.13001441 5562.02086098 57.104343338 1556.53389788 880.142199856
-3.31362347222 0.691962863197 547.342503648 1078.13001441 1078.13001441 5562.02086098 59.7430415082 1556.53389788 524.04119057
-2.21880412206 1.49454538017 111.330273298 165.110918089 165.110918089 5707.94117647 66.8203293417 763.062000026 468.530219186
-2.21880412206 1.49454538017 111.330273298 165.110918089 165.110918089 5707.94117647 93.5044746331 763.062000026 266.04059894
-1.56805952075 1.86889837986 30.2555116283 65.3603657655 65.3603657655 5087.85956007 61.8915617563 212.549188108 202.592612672
-2.00795130765 4.89356238523 809.151050335 1450.2278325 1450.2278325 5095.97231996 57.8610719598 1431.93088945 478.853154525
-2.00795130765 4.89356238523 809.151050335 1450.2278325 1450.2278325 5095.97231996 59.19670638 1431.93088945 713.786750798
-2.04240437338 2.57392368967 252.562018001 513.276447827 513.276447827 5569.86970002 52.8027606996 817.666757669 389.912785239
-2.04240437338 2.57392368967 252.562018001 513.276447827 513.276447827 5569.86970002 54.0014456238 817.666757669 376.761676906
-3.10607207819 1.32645507802 -1.0 -1.0 -1.0 6482.10784314 27.4259983831 0.0 48.2621128514
-1.43755043776 1.07746483013 16.2172511962 31.1445653121 31.1445653121 5260.57422969 49.3290690577 273.907326717 231.36914871
-2.15246865557 1.17253908023 137.338712836 272.065420495 272.065420495 5975.89869281 52.6748526585 823.226536308 54.5818327961
-2.15246865557 1.17253908023 137.338712836 272.065420495 272.065420495 5975.89869281 63.0830938157 823.226536308 577.212704664
-2.11557684399 1.90079639445 303.542985055 446.913630874 446.913630874 5536.67279412 59.2332311969 1456.29812237 1089.83304332
-1.76247045386 0.711117543061 23.7301520199 49.3154021918 49.3154021918 4326.14379085 51.5726801388 338.544482652 230.231011398
-1.03979303545 1.04508589029 7.41868158852 9.31915802808 9.31915802808 4908.82352941 65.0955874976 161.609147723 126.782302077
-1.85209663885 1.10981269491 36.7870107383 66.8730409684 66.8730409684 4895.83333333 58.5767058106 403.77760845 316.036642418
-1.92655363304 1.206960835 50.7313206074 106.184935829 106.184935829 6336.66666667 59.8404529564 360.724567783 170.398754185
-1.92655363304 1.206960835 50.7313206074 106.184935829 106.184935829 6336.66666667 63.1793292365 360.724567783 164.920872451
-2.06406256183 0.711381683435 28.9338809177 60.0046828164 60.0046828164 5731.94444444 52.904794159 311.70279121 274.809279301
-0.308362916763 0.90710246244 1.36212411433 2.24143608873 2.24143608873 12599.1911765 46.0519379424 74.0170301744 62.148771633
-0.854533150793 0.776515360873 4.14361903538 7.68178353961 7.68178353961 6798.34558824 70.0098891923 198.64968924 132.63463684
-1.84318723889 1.62181497139 50.363046721 95.5725927021 95.5725927021 5975.12254902 54.0451070011 411.469637124 387.690194038
-2.01118959379 1.29306891423 66.2615943486 126.071248657 126.071248657 5698.22303922 54.823141459 410.596663924 340.629858027
-1.25274416354 1.12013731551 10.6553630969 18.2141449532 18.2141449532 5686.88118812 42.9223088666 178.876907989 155.907953918
-3.20770464085 1.32085216315 -1.0 -1.0 -1.0 6270.58823529 66.5623894379 51.7330196152 68.4141274806
-2.25104400688 0.817525612368 71.8655503082 127.398858354 127.398858354 5511.89309057 56.5542094547 523.741560596 445.943263559
-2.34880682526 0.979495066047 68.2284751809 141.176222414 141.176222414 5350.12443439 51.8311507018 512.311112796 470.524793603
-2.5274406626 0.89039714611 140.078760618 262.762273671 262.762273671 5083.25980392 53.6155759923 583.117999994 474.011631607
-2.29092932538 2.75678872121 277.20590661 542.95705591 542.95705591 4810.84983498 60.9606395595 815.826386008 334.446212632
-2.29092932538 2.75678872121 277.20590661 542.95705591 542.95705591 4810.84983498 61.9760347383 815.826386008 295.239327212
-2.58466071607 1.37173523863 539.314834056 881.681277005 881.681277005 5182.67463235 55.1098335178 1540.49750722 1389.49135857
-1.70454876368 0.607196920285 15.7921688215 22.707340064 22.707340064 15772.4264706 45.2336715588 257.464586786 46.5176548242
-1.70454876368 0.607196920285 15.7921688215 22.707340064 22.707340064 15772.4264706 65.5004515368 257.464586786 185.037954712
-1.30733344244 1.39141865723 12.1604143293 24.1927680578 24.1927680578 6804.16666667 50.9655305687 211.364370359 177.870019762
-1.42052249499 0.896297270595 11.9486629873 25.7243915845 25.7243915845 5463.57843137 53.0301482037 240.841575568 198.637602909
-2.69102181853 1.60090330481 -1.0 -1.0 -1.0 11600.0 90.1872721827 113.849366336 97.8727981619
-3.04155578598 1.00796352084 -1.0 -1.0 -1.0 10960.7843137 80.938299915 55.2467367131 71.910196209
-1.04609559696 1.95729462479 15.5609966075 29.3421021615 29.3421021615 17725.0 62.7738379361 241.735584615 98.9123180703
-1.04609559696 1.95729462479 15.5609966075 29.3421021615 29.3421021615 17725.0 69.9355102394 241.735584615 104.238097247
-2.37334825718 1.53984690591 367.950242363 480.021778397 480.021778397 5343.19616337 56.888940143 1552.52611987 1364.2381034
-3.12534331522 1.03388558847 -1.0 -1.0 -1.0 6259.35960591 53.5570612272 75.7238691221 49.2596532556
-1.64516290271 1.05746006793 26.1787075462 52.0426333338 52.0426333338 3992.36111111 54.1003646456 308.570125524 238.180197727
-0.713769951173 1.03095310516 3.07890525401 4.76688699523 4.76688699523 6193.21895425 64.4400751846 148.457626584 117.694717714
-1.79460770949 0.840952868151 17.5198422141 34.02338802 34.02338802 5442.97969188 52.7350630219 286.817414294 209.687797495
-1.95449500433 1.27357673806 35.1579149865 60.2444012021 60.2444012021 5093.75 47.3305490146 259.929517395 236.905316096
-2.38467756889 1.38019695792 340.567010031 520.007308067 520.007308067 4995.06020799 55.397135209 1557.43801629 751.357089413
-2.38467756889 1.38019695792 340.567010031 520.007308067 520.007308067 4995.06020799 56.7136889052 1557.43801629 704.385947675
-1.87064371975 1.8466132499 42.3999241961 91.8704210573 91.8704210573 5620.46568627 56.9495777016 386.018870696 322.849503525
-2.07582514494 1.45004858606 65.0622200502 132.792773481 132.792773481 4791.16915423 56.9851130269 410.96329563 320.406301839
-2.18435028114 1.99935302872 293.065192876 550.956990011 550.956990011 5714.10772642 57.0373953548 817.266050961 375.906441021
-2.18435028114 1.99935302872 293.065192876 550.956990011 550.956990011 5714.10772642 59.6408699373 817.266050961 361.221580336
-2.08760633915 1.7099159753 78.2686019613 149.221196322 149.221196322 4506.48148148 60.2004575502 501.885700449 431.376628262
-1.14966034476 1.55080952533 23.1158774716 45.9991919738 45.9991919738 11140.9313725 41.5739200272 335.956384978 37.5277143384
-1.14966034476 1.55080952533 23.1158774716 45.9991919738 45.9991919738 11140.9313725 56.3333530741 335.956384978 304.39204995
-2.52618244187 0.61589450814 99.4105120669 187.514556746 187.514556746 5276.19047619 54.5315345848 635.614401398 571.36631698
-2.77572552781 0.718367949916 319.947903862 568.086129793 568.086129793 6711.76792556 56.5051743486 880.614959597 508.353125678
-2.77572552781 0.718367949916 319.947903862 568.086129793 568.086129793 6711.76792556 60.8890286113 880.614959597 314.326274682
-2.26756251769 0.511249907741 68.0486677334 127.168542728 127.168542728 4730.14705882 52.1076527704 631.071818995 481.527531052
-0.361786453194 6.88733524365 27.4940858322 52.6553743102 52.6553743102 19735.0490196 83.2842514745 423.091147443 252.585538879
-1.63763957426 1.59410639454 61.512652288 106.444731622 106.444731622 3969.51447246 54.9155896529 406.34888748 308.060462571
-2.68728877906 0.445788937033 124.074936479 240.457667883 240.457667883 6066.42156863 53.5600660504 953.841581691 354.431291083
-2.68728877906 0.445788937033 124.074936479 240.457667883 240.457667883 6066.42156863 57.5949350906 953.841581691 389.374538805
-2.82346044989 1.33934304159 844.048670713 990.815756198 990.815756198 5180.53405573 54.5259363962 2378.66491472 778.585221027
-2.82346044989 1.33934304159 844.048670713 990.815756198 990.815756198 5180.53405573 57.1762505567 2378.66491472 1131.97348774
-0.709939960416 0.782991201608 2.3686306003 3.67300117985 3.67300117985 6480.26960784 51.0382773603 111.554949628 96.5103163357
-1.72622051834 0.928942410654 34.1725403067 61.8610793599 61.8610793599 9541.05392157 60.3289797363 395.827114534 317.61748302
-1.83260894404 1.05111751456 24.1324844615 43.7093241952 43.7093241952 5998.70448179 60.7380968329 242.089480772 251.493628117
-2.05166767021 1.21701612881 91.5411249921 167.205472371 167.205472371 5811.40262923 72.9519453791 583.209999967 295.431391817
-2.05166767021 1.21701612881 91.5411249921 167.205472371 167.205472371 5811.40262923 89.8272828899 583.209999967 151.335721774
-1.22206126438 0.978244137987 7.48003700507 13.4825617305 13.4825617305 5847.42647059 37.2274765348 173.430487928 149.129699645
-0.80078200144 1.06094633616 2.46089362562 4.06511393785 4.06511393785 6719.60784314 34.6593717222 110.228127343 71.0641092882
-0.662551497485 0.96521308576 2.61129003942 4.1698008408 4.1698008408 6202.45098039 39.1133581685 128.403872651 106.890132679
-2.10676068741 1.58720251539 134.410440512 263.119015121 263.119015121 5760.9375 53.9750989779 712.647290176 552.057565038
-2.23492976754 0.747639210634 32.5836768487 63.5253193984 63.5253193984 5557.18954248 60.0344460512 342.992100131 272.147290733
-1.6924233172 0.634678782636 23.6928009338 40.7762363267 40.7762363267 4565.88235294 57.9138683576 325.675344052 235.372855814
-1.27825959025 1.25833615249 17.7392926581 26.9968761077 26.9968761077 4826.55993432 58.6921189031 241.318635996 205.514693899
-2.26625109546 0.963435147904 56.8873186429 102.256785798 102.256785798 5696.50735294 53.1034286305 480.759483998 370.310355038
-2.61724625333 1.69403212115 1254.69105077 1443.29266228 1443.29266228 10958.6742424 45.1100512355 2609.74695001 232.630511894
-2.61724625333 1.69403212115 1254.69105077 1443.29266228 1443.29266228 10958.6742424 59.6397214826 2609.74695001 2209.53250618
-2.71901306776 0.943229730034 441.456758864 688.105660852 688.105660852 5195.99009901 57.0394161216 1470.36052291 1116.78036878
-1.73231485594 1.08503882514 22.0514075872 44.6166034224 44.6166034224 4840.49019608 55.4728401999 256.377604264 217.018374273
-2.81118469018 1.22004121692 536.822455876 1047.43566444 1047.43566444 5325.49413735 55.2916831082 1137.8155771 1058.74713647
-1.3976628005 0.930798127754 11.0194799012 21.0042962874 21.0042962874 9978.55392157 52.8262172338 232.636489321 189.990150868
-2.4937868275 1.1090457013 119.650395447 232.109520029 232.109520029 4778.94345238 57.0282908843 693.670917545 548.959162018
-2.76541445507 0.734229394482 184.360263486 333.186420939 333.186420939 5174.24242424 55.2128604235 855.240312564 752.117158828
-3.06014474414 0.695410834595 389.501564621 759.379970909 759.379970909 5435.45751634 56.7525974169 1294.53153134 571.275589383
-3.06014474414 0.695410834595 389.501564621 759.379970909 759.379970909 5435.45751634 59.6394238376 1294.53153134 432.532889114
-1.73722106498 1.31883694097 24.0463255663 49.0576674657 49.0576674657 5588.23529412 61.1428397196 245.035706707 186.405565377
-1.62342567612 1.24765308744 17.1747006297 31.1870164261 31.1870164261 6123.52941176 65.8568692615 214.192839399 141.998810117
-2.3898944831 2.24287282019 858.623480768 971.105448816 971.105448816 5406.1610409 53.3485987041 2614.53400001 2399.31712103
1.32509936841 20.530383064 2.94547115457 2.87214092457 2.87214092457 5463.91339869 -3.92281888125 0.0 93.2845419
1.32509936841 20.530383064 2.94547115457 2.87214092457 2.87214092457 5463.91339869 -82.5578861928 0.0 31.615503394
-1.95651076181 0.732814041711 34.8276907392 62.9807335957 62.9807335957 5999.66329966 50.1813896294 299.146000013 279.412257656
-1.25583603506 1.54417526548 10.4503237309 15.7156119755 15.7156119755 9096.20098039 56.9024036796 149.618026396 118.957326219
-1.19286265932 0.739544929182 4.65053394717 7.43076560333 7.43076560333 8539.82843137 62.0908146715 113.777185192 107.040890347
-1.54383466952 1.35239439803 32.2759959302 55.5010086783 55.5010086783 7638.07189542 57.0731074601 319.81848505 303.111036964
-3.12249854925 1.64169221514 1179.39805107 1541.92535303 1541.92535303 4910.93205575 55.4922604861 2356.62881028 1140.61590409
-3.12249854925 1.64169221514 1179.39805107 1541.92535303 1541.92535303 4910.93205575 56.8184026273 2356.62881028 1054.63278904
-1.59716611331 0.996332560017 17.2051425517 28.6738432184 28.6738432184 3966.13300493 49.0015397217 256.770839704 216.775613729
-1.52178404042 0.99245642959 16.1828709689 26.3466451321 26.3466451321 4848.71921182 55.2340030847 296.913841838 259.790998496
-1.7264812735 1.25422367625 32.5933405584 59.8233361015 59.8233361015 4836.02941176 56.3127829772 397.180925506 342.991483562
-0.489302174948 3.26148366516 15.5594924261 23.1005265885 23.1005265885 8169.73039216 42.8894020989 208.218900833 168.918518393
-3.12264044205 1.11208152958 656.806943756 1226.70372003 1226.70372003 4879.47303922 52.0245158083 1709.93075181 702.507476831
-3.12264044205 1.11208152958 656.806943756 1226.70372003 1226.70372003 4879.47303922 54.857678698 1709.93075181 641.929949289
-2.68421610107 1.45757481026 236.8484326 442.022754888 442.022754888 7848.89836532 63.6589600391 955.674820378 549.450873846
-2.68421610107 1.45757481026 236.8484326 442.022754888 442.022754888 7848.89836532 71.3724726519 955.674820378 314.493042276
-2.80479886486 1.04946381889 540.671486017 811.585208986 811.585208986 7096.11764706 50.8561086234 1653.60729964 334.561307115
-2.80479886486 1.04946381889 540.671486017 811.585208986 811.585208986 7096.11764706 56.544198013 1653.60729964 1167.79585337
-0.76777075863 1.36295602392 9.58456239785 12.5084031099 12.5084031099 8951.59313725 53.8697474191 177.800146143 158.88730423
-3.26160807488 0.56900856391 -1.0 -1.0 -1.0 6852.08333333 46.8837414638 111.607894648 88.184504356
-2.60797905663 1.10585297983 350.236464159 650.040672991 650.040672991 5393.19172113 56.0914760666 1099.4616356 481.052835909
-2.60797905663 1.10585297983 350.236464159 650.040672991 650.040672991 5393.19172113 58.8154815853 1099.4616356 460.447692745
-2.23562731175 0.962530972794 72.8022219244 148.074725942 148.074725942 4645.23809524 53.7466063032 474.621207489 367.922263592
-2.68177261732 1.2670020938 -1.0 -1.0 -1.0 7049.14215686 36.677071198 76.7369674123 87.1952650512
-2.51460030315 1.05890551165 149.229204677 317.948450515 317.948450515 5241.99346405 54.729656938 506.12159025 123.596045913
-2.51460030315 1.05890551165 149.229204677 317.948450515 317.948450515 5241.99346405 56.9607110653 506.12159025 340.11274515
-2.16693556999 0.8798190333 39.1136298031 71.4412922369 71.4412922369 5055.0157563 54.7710487583 392.282834853 315.921892932
-1.39372057289 0.826915813406 10.3987818453 18.5914833537 18.5914833537 5853.47222222 54.6337803051 313.965332496 245.143366553
-3.30491285889 1.74801571291 1547.62217587 2870.87594173 2870.87594173 5212.30400206 53.9316230301 1973.22397617 846.280072179
-3.30491285889 1.74801571291 1547.62217587 2870.87594173 2870.87594173 5212.30400206 56.6568291122 1973.22397617 924.467263259
-2.23577394967 0.819671448637 90.4805539228 157.827781123 157.827781123 11134.3137255 64.3917060535 641.149333839 363.588614276
-2.23577394967 0.819671448637 90.4805539228 157.827781123 157.827781123 11134.3137255 75.96237385 641.149333839 208.274733195
-1.50177852475 1.19340957201 14.9384466083 26.9277237378 26.9277237378 4154.84400657 49.0932659901 253.518035207 198.913669992
-2.37694649828 1.45004192048 124.282069277 208.787481752 208.787481752 4778.99014778 57.3994857998 555.764099197 490.61218197
-0.0191119568677 3.10573513218 2.27761459274 2.45825738789 2.45825738789 21054.4117647 18.1184424459 0.0 47.3894783764
-2.97516276937 0.991249912355 667.26457415 1102.66750953 1102.66750953 5423.04401108 62.4358526458 2053.76985079 1514.90250817
